Unique ID,Date Time,Venue,Postal Code,Game Type,Total buy in,Prize Pool,Rake,Prize Pool Ratio,Additional Info
5200,2/24/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,80,70,10,0.875,Bounty
5201,2/25/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5202,2/25/2023 12:00:00 pm,The Last Frontier Casino,98629,NLH,110,90,20,0.8181818181818182,NLH
5203,2/25/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,70,60,10,0.8571428571428571,Resurrection Chip NLH
5204,2/26/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5205,2/26/2023 12:00:00 pm,Medford Social Club Poker Room,97501,NLH,230,200,30,0.8695652173913043,Last Sunday of the Month NLH
5206,2/26/2023 12:00:00 pm,The Last Frontier Casino,98629,NLH,110,90,20,0.8181818181818182,NLH
5207,2/26/2023 1:00:00 pm,The Diamond Poker Club,97321,NLH,110,100,10,0.9090909090909092,Big Stack Freeze Out
5208,2/26/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5209,2/27/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5210,2/27/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5211,2/28/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5212,2/28/2023 11:00:00 am,The Diamond Poker Club,97321,FLO8,60,50,10,0.8333333333333334,Limit Omaha 8 or Better
5213,2/28/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5214,3/01/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5215,3/01/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,50,40,10,0.8,NLH w/1 Rebuy
5216,3/01/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5217,3/02/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5218,3/02/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5219,3/03/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5220,3/03/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,80,70,10,0.875,Bounty
5221,3/04/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5222,3/04/2023 12:00:00 pm,Grants Pass Poker Room,97526,NLH,120,100,20,0.8333333333333334,NLH
5223,3/04/2023 12:00:00 pm,The Last Frontier Casino,98629,NLH,110,90,20,0.8181818181818182,NLH
5224,3/04/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,70,60,10,0.8571428571428571,Resurrection Chip NLH
5225,3/05/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5226,3/05/2023 1:00:00 pm,The Diamond Poker Club,97321,NLH,110,100,10,0.9090909090909092,Big Stack Freeze Out
5227,3/05/2023 2:00:00 pm,Beach Poker Club,97402,NLH,135,135,ncludes dealer bonus,1.0,Big Stack
5228,3/05/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5229,3/06/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5230,3/06/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5231,3/07/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5232,3/07/2023 11:00:00 am,The Diamond Poker Club,97321,FLO8,60,50,10,0.8333333333333334,Limit Omaha 8 or Better
5233,3/07/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5234,3/08/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5235,3/08/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,50,40,10,0.8,NLH w/1 Rebuy
5236,3/08/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5237,3/09/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5238,3/09/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5239,3/10/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5240,3/10/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,80,70,10,0.875,Bounty
5241,3/11/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5242,3/11/2023 12:00:00 pm,The Last Frontier Casino,98629,NLH,110,90,20,0.8181818181818182,NLH
5243,3/11/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,70,60,10,0.8571428571428571,Resurrection Chip NLH
5244,3/12/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5245,3/12/2023 12:00:00 pm,Medford Social Club Poker Room,97501,NLH,120,100,20,0.8333333333333334,NLH
5246,3/12/2023 12:00:00 pm,The Last Frontier Casino,98629,NLH,110,90,20,0.8181818181818182,NLH
5247,3/12/2023 1:00:00 pm,The Diamond Poker Club,97321,NLH,110,100,10,0.9090909090909092,Big Stack Freeze Out
5248,3/12/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5249,3/13/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5250,3/13/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5251,3/14/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5252,3/14/2023 11:00:00 am,The Diamond Poker Club,97321,FLO8,60,50,10,0.8333333333333334,Limit Omaha 8 or Better
5253,3/14/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5254,3/15/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5255,3/15/2023 6:30:00 pm,The Diamond Poker Club,97321,NLH,50,40,10,0.8,NLH w/1 Rebuy
5256,3/15/2023 7:00:00 pm,Portland Meadows,97218,NLH,60,40,20,0.6666666666666666,Freezeout
5257,3/16/2023 9:00:00 am,The Last Frontier Casino,98629,NLH,60,45,15,0.75,NLH
5258,1/15/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5259,1/17/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5260,1/18/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5261,1/20/2023 12:00:00 pm,Rivers Casino-Pittsburgh,15212,NLH,160,125,35,0.78125,NLH
5262,1/20/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5263,1/21/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5264,1/22/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5265,1/24/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5266,1/25/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5267,1/27/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5268,1/28/2023 11:00:00 am,Rivers Casino-Pittsburgh,15212,NLH,340,300,40,0.8823529411764706,Deep Stack NLH
5269,1/28/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5270,1/29/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5271,1/31/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5272,2/01/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5273,2/03/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5274,2/04/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5275,2/07/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5276,2/08/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5277,2/10/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5278,2/11/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5279,2/12/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5280,2/14/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5281,2/15/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5282,2/17/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5283,2/18/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5284,2/19/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5285,2/21/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5286,2/22/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5287,2/24/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5288,2/25/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5289,2/26/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5290,2/28/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5291,3/01/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5292,3/03/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5293,3/04/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5294,3/05/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5295,3/07/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5296,3/08/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5297,3/10/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,130,103,27,0.7923076923076923,Triple Stacks Turbo
5298,3/11/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,160,127,33,0.79375,Double Green Chip Bounty
5299,3/12/2023 2:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5300,3/14/2023 11:15:00 am,Live! Casino Pittsburgh,15601,NLH,120,95,25,0.7916666666666666,Fat Stacks Green Chip Bounty
5301,3/15/2023 6:15:00 pm,Live! Casino Pittsburgh,15601,NLH,80,63,17,0.7875,Bankroll Builder
5302,1/15/2023 9:15:00 am,The Office Card House,78257,NLH,0,0,0,1.1,******30 Min Clock
5303,1/15/2023 10:15:00 am,The Lodge Poker Club,78664,NLH,50,34,16,0.68,DAILY KICKOFF
5304,1/15/2023 11:00:00 am,Texas Card House Dallas,75234,NLH,200,160,40,0.8,Sunday $5k GTD Re-Entry - $200 Buy In
5305,1/15/2023 11:10:00 am,Texas Card House Spring,77373,NLH,300,250,50,0.8333333333333334,"$150,000 GUARANTEE DAY 1G"
5306,1/15/2023 12:00:00 pm,Peaks Dallas,75207,NLH,0,0,0,1.1,Beginner Chess Lessons
5307,1/15/2023 12:00:00 pm,Doghouse Poker Club,77433,NLH,20,15,5,0.75,$500 GTD SUPER TURBO (9 Players Min)
5308,1/15/2023 12:15:00 pm,The Lodge Poker Club,78664,NLH,250,208,42,0.832,SUNDAY 15K FREEZEOUT
5309,1/15/2023 1:00:00 pm,Alpha Social Card Club,76301,NLH,200,160,40,0.8,$200 Sunday Special
5310,1/15/2023 1:00:00 pm,Shuffle 214,75218,NLH,50,20,30,0.4,$1500 Guarantee Bankroll Builder
5311,1/15/2023 1:00:00 pm,Poker House of Dallas,75247,NLH,130,100,30,0.7692307692307693,Sunday - $130 DeepStack Turbo
5312,1/15/2023 1:00:00 pm,Amarillo Social Club,79109,NLH,0,0,0,1.1,SUNDAY FUNDAY FREEBUY 1K GTD
5313,1/15/2023 2:00:00 pm,The Fort Card Room,76008,NLH,120,90,30,0.75,SUPER SATELLITE - WINTER GALA
5314,1/15/2023 2:00:00 pm,Prime Social Poker Club,77063,NLH,0,0,0,1.1,FREEROLL TO 100K 5 SEATS GTD
5315,1/15/2023 2:00:00 pm,Peaks Dallas,75207,NLH,30,30,0,1.0,"TJ's $30 DonkFest NLH $2,000 GTD"
5316,1/15/2023 2:00:00 pm,Rounders Card Club,78230,NLH,80,50,30,0.625,"$5,000 GTD Overlay! w/$1,000 ADDED!!"
5317,1/15/2023 2:00:00 pm,Paramount Social Club,77040,NLH,100,80,20,0.8,$3000 Sunday Deepstack
5318,1/15/2023 2:30:00 pm,Gin Mill Card Club Lubbock,79407,NLH,130,95,35,0.7307692307692307,**$130 Sunday True Freezeout
5319,1/15/2023 3:00:00 pm,Empire Poker Club Katy,77450,NLH,50,45,5,0.9,1000 DOUBLE STACK
5320,1/15/2023 3:00:00 pm,101 Poker Club,77449,PLO,20,0,20,0.0,$2k bomb pot TOURNEY
5321,1/15/2023 4:00:00 pm,Spades Poker House,77598,NLH,0,0,0,1.1,$2000 Guaranteed Freeroll
5322,1/15/2023 4:00:00 pm,Doghouse Poker Club,77433,NLH,0,0,0,1.1,"$2,500 GTD Freeroll NLH SHOWDOWN"
5323,1/15/2023 4:00:00 pm,Capri Poker Room,77598,NLH,0,0,0,1.1,"*$2,000 GTD FREEROLL! 1ST place GTD $1,000!"
5324,1/15/2023 4:00:00 pm,Empire Poker Club,77063,NLH,100,80,20,0.8,NLH Freezout
5325,1/15/2023 4:00:00 pm,Texas Card House Austin,78750,NLH,300,260,40,0.8666666666666667,$300 NLH Black Chip Bounty $5K
5326,1/15/2023 4:00:00 pm,The River League,76901,NLH,120,50,70,0.4166666666666667,$120 WSOP League Tournament
5327,1/15/2023 4:00:00 pm,Rounders Card Club,78230,PLO,45,20,25,0.4444444444444444,"DBL BD BOMB PLO $2,000 GTD"
5328,1/15/2023 5:00:00 pm,Georgetown Poker Club,78628,NLH,10,0,10,0.0,kontenders self deal freeroll
5329,1/15/2023 5:00:00 pm,The Hangar Poker House,77338,NLH,20,20,0,1.0,$1000 GTD Sunday Funday Tournament
5330,1/15/2023 5:00:00 pm,House of Kings Card Club,79935,NLH,5,0,5,0.0,FREE ROLL
5331,1/15/2023 6:00:00 pm,Texas Card House Dallas,75234,PLO,300,250,50,0.8333333333333334,Sunday 5k GTD PLO Blk Chip Bounty
5332,1/15/2023 6:00:00 pm,San Antonio Poker Palace,78232,NLH,60,40,20,0.6666666666666666,"*$5,000 GTD SUNDAY FUNDAY"
5333,1/15/2023 6:00:00 pm,KoJack's Poker Club,79701,PLO,260,220,40,0.8461538461538461,$260 PLO
5334,1/15/2023 6:00:00 pm,Shuffle 214,75218,NLH,130,100,30,0.7692307692307693,$5000 Guaranteed NLH
5335,1/15/2023 6:00:00 pm,Poker House of Dallas,75247,NLH,180,150,30,0.8333333333333334,Sunday - $180 Crazy Pineapple $50 Bounty
5336,1/15/2023 6:00:00 pm,Rounders Card Club,78230,NLH,25,0,25,0.0,"FREEROLL $1,000 GTD"
5337,1/15/2023 6:10:00 pm,Texas Card House Spring,77373,NLH,300,250,50,0.8333333333333334,"$150,000 GUARANTEE DAY 1H"
5338,1/15/2023 6:15:00 pm,The Lodge Poker Club,78664,NLH,200,164,36,0.82,SUNDAY NIGHT SURVIVOR
5339,1/15/2023 7:00:00 pm,The Fort Card Room,76008,FL8G,100,70,30,0.7,TEX-MIX
5340,1/15/2023 7:00:00 pm,Shuffle 512,78745,NLH,30,0,30,0.0,$1000 Guarantee Freeroll
5341,1/15/2023 7:00:00 pm,Paramount Social Club,77040,NLH,0,0,0,1.1,$1500 FREEROLL
5342,1/16/2023 9:15:00 am,The Office Card House,78257,NLH,0,0,0,1.1,*******30 Min Clock
5343,1/16/2023 10:15:00 am,The Lodge Poker Club,78664,NLH,50,34,16,0.68,DAILY KICKOFF
5344,1/16/2023 11:00:00 am,Texas Card House Dallas,75234,NLH,130,100,30,0.7692307692307693,MID DAY TURBO $3K GTD
5345,1/16/2023 12:00:00 pm,Doghouse Poker Club,77433,NLH,20,15,5,0.75,$500 GTD SUPER TURBO (9 Players Min)
5346,1/16/2023 12:00:00 pm,Prime Social Poker Club,77063,NLH,140,100,40,0.7142857142857143,5K GTD DAILY NLH
5347,1/15/2023 12:00:00 pm,Playground Poker Club,12919,NLH,220,175,45,0.7954545454545454,$220 Bounty Re-Entry
5348,1/15/2023 1:00:00 pm,Grand Royal Wolinak Casino,5829,NLH,70,60,10,0.8571428571428571,DIMANCHE TURBO
5349,1/15/2023 7:00:00 pm,Grand Royal Wolinak Casino,5829,NLH,70,60,10,0.8571428571428571,DIMANCHE TURBO
5350,1/16/2023 7:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5351,1/17/2023 7:00:00 pm,Playground Poker Club,12919,NLH,150,115,35,0.7666666666666667,$150 Re-Entry
5352,1/17/2023 8:00:00 pm,Playground Poker Club,12919,PLO,280,225,55,0.8035714285714286,$280 PLO5 Re-Entry
5353,1/18/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,$280 Bounty Re-Entry
5354,1/19/2023 7:00:00 pm,Playground Poker Club,12919,NLH,420,350,70,0.8333333333333334,$420 Re-Entry
5355,1/21/2023 12:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5356,1/22/2023 12:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,Power Week January 2023 - Satellite - PW Jan 2023 - $180 Satellite Main Event 12PM
5357,1/22/2023 7:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,Power Week January 2023 - Satellite - PW Jan 2023 - $180 Satellite Main Event 7PM
5358,1/23/2023 7:00:00 pm,Playground Poker Club,12919,NLH,250,200,50,0.8,Power Week January 2023 - Event #1 - PW Jan 2023 Event #1 - $250 Deepstack Turbo
5359,1/24/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,Power Week January 2023 - Event #2 - PW Jan 2023 Event #2 - $280 Single Re-Entry
5360,1/25/2023 7:00:00 pm,Playground Poker Club,12919,NLH,700,600,100,0.8571428571428571,Power Week January 2023 - Event #3 - PW Jan 2023 Event #3 - $700 Mystery Bounty
5361,1/26/2023 11:00:00 am,Playground Poker Club,12919,NLH,500,425,75,0.85,Power Week January 2023 - Event #4 - PW Jan 2023 Event #4 - $500 Bounty
5362,1/26/2023 7:00:00 pm,Playground Poker Club,12919,NLH,285,230,55,0.8070175438596491,Power Week January 2023 - Satellite - PW Jan 2023 - $285 Satellite Main Event 7PM
5363,1/27/2023 11:00:00 am,Playground Poker Club,12919,NLH,1150,1000,150,0.8695652173913043,"Power Week January 2023 - Event #5 - PW Jan 2023 Event #5 - Day 1A - $1,150 Main Event"
5364,1/28/2023 11:00:00 am,Playground Poker Club,12919,NLH,1150,1000,150,0.8695652173913043,"Power Week January 2023 - Event #5 - PW Jan 2023 Event #5 - Day 1B - $1,150 Main Event"
5365,1/28/2023 6:00:00 pm,Playground Poker Club,12919,PLBig O,725,620,105,0.8551724137931035,Power Week January 2023 - Event #6 - PW Jan 2023 Event #6 - $725 PLO 5
5366,1/29/2023 1:00:00 pm,Playground Poker Club,12919,NLH,2200,2000,200,0.9090909090909092,"Power Week January 2023 - Event #7 - PW Jan 2023 Event #7 - $2,200 Second Chance"
5367,1/29/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,Power Week January 2023 - Event #8 - PW Jan 2023 Event #8 - $280 Mystery Bounty
5368,1/30/2023 7:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5369,1/31/2023 7:00:00 pm,Playground Poker Club,12919,NLH,150,115,35,0.7666666666666667,$150 Re-Entry
5370,1/31/2023 8:00:00 pm,Playground Poker Club,12919,PLO,280,225,55,0.8035714285714286,$280 PLO5 Re-Entry
5371,2/01/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,$280 Bounty Re-Entry
5372,2/02/2023 7:00:00 pm,Playground Poker Club,12919,NLH,420,350,70,0.8333333333333334,$420 Re-Entry
5373,2/04/2023 12:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5374,2/05/2023 12:00:00 pm,Playground Poker Club,12919,NLH,220,175,45,0.7954545454545454,$220 Bounty Re-Entry
5375,2/06/2023 7:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5376,2/07/2023 7:00:00 pm,Playground Poker Club,12919,NLH,150,115,35,0.7666666666666667,$150 Re-Entry
5377,2/07/2023 8:00:00 pm,Playground Poker Club,12919,PLO,280,225,55,0.8035714285714286,$280 PLO5 Re-Entry
5378,2/08/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,$280 Bounty Re-Entry
5379,2/09/2023 7:00:00 pm,Playground Poker Club,12919,NLH,420,350,70,0.8333333333333334,$420 Re-Entry
5380,2/11/2023 12:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5381,2/12/2023 12:00:00 pm,Playground Poker Club,12919,NLH,220,175,45,0.7954545454545454,$220 Bounty Re-Entry
5382,2/13/2023 7:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5383,2/14/2023 7:00:00 pm,Playground Poker Club,12919,NLH,150,115,35,0.7666666666666667,$150 Re-Entry
5384,2/14/2023 8:00:00 pm,Playground Poker Club,12919,PLO,280,225,55,0.8035714285714286,$280 PLO5 Re-Entry
5385,2/15/2023 7:00:00 pm,Playground Poker Club,12919,NLH,280,225,55,0.8035714285714286,$280 Bounty Re-Entry
5386,2/16/2023 7:00:00 pm,Playground Poker Club,12919,NLH,420,350,70,0.8333333333333334,$420 Re-Entry
5387,2/18/2023 12:00:00 pm,Playground Poker Club,12919,NLH,180,140,40,0.7777777777777778,$180 Deepstack Turbo Re-Entry
5388,1/15/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5389,1/16/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5390,1/17/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5391,1/18/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5392,1/19/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5393,1/20/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5394,1/21/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5395,1/22/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5396,1/23/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5397,1/24/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5398,1/25/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5399,1/26/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5400,1/27/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5401,1/28/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5402,1/29/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5403,1/30/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5404,1/31/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5405,2/01/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5406,2/02/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5407,2/03/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5408,2/04/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5409,2/05/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5410,2/06/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5411,2/07/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5412,2/08/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5413,2/09/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5414,2/10/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5415,2/11/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5416,2/12/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5417,2/13/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5418,2/14/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5419,2/15/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5420,2/16/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5421,2/17/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5422,2/18/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
5423,2/19/2023 10:00:00 am,Fortune Lacey Casino & Poker,98516,NLH,60,45,15,0.75,NLH
